id,user_response,latency,hero,for_hero,version,userIP,sessionID,item,iorder,itemn
8901,-1,4.706,Tallahassee (Woody Harrelson) from Zombieland (2009),1,0.1,71.179.218.119,2981,I think slow.,17,38
8902,2,1.927,Tallahassee (Woody Harrelson) from Zombieland (2009),1,0.1,71.179.218.119,2981,I can recognize the signs of an infected wound.,18,32
8903,-2,2.991,Tallahassee (Woody Harrelson) from Zombieland (2009),1,0.1,71.179.218.119,2981,"Upon entering a poorly lit building, I would separate from the group in order to speed up the search for resources.",19,30
8904,2,3.825,Tallahassee (Woody Harrelson) from Zombieland (2009),1,0.1,71.179.218.119,2981,I keep my mouth shut when hitting things.,20,27
8905,1,14.703,Leon Scott Kennedy from Resident Evil,0,0.1,177.19.7.14,2982,I am good at making things with my hands.,1,40
8906,-1,4.37,Leon Scott Kennedy from Resident Evil,0,0.1,177.19.7.14,2982,I am physically weak.,2,11
8907,2,11.147,Leon Scott Kennedy from Resident Evil,0,0.1,177.19.7.14,2982,I would sacrifice my record collection to use as an anti-zombie weapon.,3,45
8908,-2,6.9,Leon Scott Kennedy from Resident Evil,0,0.1,177.19.7.14,2982,I am frequently or chronically ill.,4,13
8909,1,23.599,Leon Scott Kennedy from Resident Evil,0,0.1,177.19.7.14,2982,I would be willing to harvest a pet for food.,5,4
8910,1,7.384,Leon Scott Kennedy from Resident Evil,0,0.1,177.19.7.14,2982,I know how to use a gun.,6,6
8911,1,3.602,Leon Scott Kennedy from Resident Evil,0,0.1,177.19.7.14,2982,I react quickly to unexpected threats.,7,20
8912,1,3.801,Leon Scott Kennedy from Resident Evil,0,0.1,177.19.7.14,2982,I keep my mouth shut when hitting things.,8,27
8913,-2,3.481,Leon Scott Kennedy from Resident Evil,0,0.1,177.19.7.14,2982,I know a martial art.,9,8
8914,-1,10.979,Leon Scott Kennedy from Resident Evil,0,0.1,177.19.7.14,2982,I often give up when attempting difficult tasks.,10,25
8915,-1,7.436,Leon Scott Kennedy from Resident Evil,0,0.1,177.19.7.14,2982,I can recognize the signs of an infected wound.,11,32
8916,-1,4.965,Leon Scott Kennedy from Resident Evil,0,0.1,177.19.7.14,2982,I would be willing to leave a friend behind as a decoy for the zombie horde.,12,48
8917,-1,5.54,Leon Scott Kennedy from Resident Evil,0,0.1,177.19.7.14,2982,I find myself speachless or immobile when things go wrong.,13,21
8918,-1,6.295,Leon Scott Kennedy from Resident Evil,0,0.1,177.19.7.14,2982,I am able to forage and cook in the wilderness?,14,42
8919,2,13.783,Leon Scott Kennedy from Resident Evil,0,0.1,177.19.7.14,2982,"If stuck in the arms of a zombie, I would be willing to headbutt its soft and mushy skulls to free myself.",15,17
8920,2,5.327,Leon Scott Kennedy from Resident Evil,1,0.1,177.19.7.14,2982,I am a good shot.,16,7
8921,1,23.464,Leon Scott Kennedy from Resident Evil,1,0.1,177.19.7.14,2982,I know how to box.,17,9
8922,-1,25.649,Leon Scott Kennedy from Resident Evil,1,0.1,177.19.7.14,2982,I find it difficult to walk up multiple flights of stairs.,18,19
8923,-1,3.31,Leon Scott Kennedy from Resident Evil,1,0.1,177.19.7.14,2982,I think slow.,19,38
8924,1,8.057,Leon Scott Kennedy from Resident Evil,1,0.1,177.19.7.14,2982,I would be willing to sever my own limb if infected by a zombie.,20,18
8925,-2,11.185,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,177.110.231.178,2984,I am a vegetarian.,1,15
8926,2,9.724,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,177.110.231.178,2984,I would sacrifice my record collection to use as an anti-zombie weapon.,2,45
8927,-1,6.317,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,177.110.231.178,2984,"I play baseball, softball, or golf.",3,26
8928,-2,4.083,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,177.110.231.178,2984,When I run I become exhausted quickly.,4,5
8929,-2,4.629,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,177.110.231.178,2984,I would be willing to leave a friend behind as a decoy for the zombie horde.,5,48
8930,1,4.227,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,177.110.231.178,2984,I engage in physical fights.,6,12
8931,1,4.346,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,177.110.231.178,2984,I know how to change a bandage.,7,33
8932,2,4.194,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,177.110.231.178,2984,I react quickly to unexpected threats.,8,20
8933,-2,4.636,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,177.110.231.178,2984,"Yes, brains sound yummy.",9,16
8934,-2,3.591,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,177.110.231.178,2984,I have medical training/experience beyond basic first-aid.,10,46
8935,-1,5.326,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,177.110.231.178,2984,The sight of blood makes me faint.,11,14
8936,1,3.26,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,177.110.231.178,2984,I am a good fighter.,12,3
8937,1,10.12,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,177.110.231.178,2984,"I can think of several non-traditional supply points in 10 seconds (E.g. a local aquarium store, not a grocery store).",13,47
8938,-2,2.332,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,177.110.231.178,2984,I am physically weak.,14,11
8939,-1,3.091,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,177.110.231.178,2984,I know a martial art.,15,8
8940,-2,17.981,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),1,0.1,177.110.231.178,2984,I stockpile food.,16,10
8941,1,5.751,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),1,0.1,177.110.231.178,2984,"I can drive multiple kinds of vehicles (tractors, tanks, motorcicles, etc.).",17,43
8942,2,4.732,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),1,0.1,177.110.231.178,2984,I would be willing to harvest a pet for food.,18,4
8943,2,4.159,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),1,0.1,177.110.231.178,2984,I am good at making things with my hands.,19,40
8944,-1,4.987,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),1,0.1,177.110.231.178,2984,I like pink!,20,35
8945,1,14.632,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,188.26.135.147,2987,I can recognize the signs of an infected wound.,1,32
8946,-2,5.148,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,188.26.135.147,2987,I am frequently or chronically ill.,2,13
8947,-2,3.844,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,188.26.135.147,2987,I am physically weak.,3,11
8948,2,6.221,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,188.26.135.147,2987,I would sacrifice my record collection to use as an anti-zombie weapon.,4,45
8949,1,3.258,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,188.26.135.147,2987,I like math.,5,37
8950,-2,2.098,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,188.26.135.147,2987,I believe in zombies.,6,41
8951,-2,8.669,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,188.26.135.147,2987,I would be willing to sever my own limb if infected by a zombie.,7,18
8952,1,2.44,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,188.26.135.147,2987,I engage in physical fights.,8,12
8953,2,2.798,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,188.26.135.147,2987,I am tougher than Santa Claus,9,36
8954,-2,4.429,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,188.26.135.147,2987,The sight of blood makes me faint.,10,14
8955,1,4.567,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,188.26.135.147,2987,I am able to forage and cook in the wilderness?,11,42
8956,-2,3.709,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,188.26.135.147,2987,I think slow.,12,38
8957,1,12.879,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,188.26.135.147,2987,"I can think of several non-traditional supply points in 10 seconds (E.g. a local aquarium store, not a grocery store).",13,47
8958,1,16.057,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,188.26.135.147,2987,"If stuck in the arms of a zombie, I would be willing to headbutt its soft and mushy skulls to free myself.",14,17
8959,2,4.867,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,188.26.135.147,2987,I am willing to shoot a close friend/relative if I suspect that they are infected,15,39
8960,2,5.932,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),1,0.1,188.26.135.147,2987,I would be willing to leave a friend behind as a decoy for the zombie horde.,16,48
8961,-2,5.767,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),1,0.1,188.26.135.147,2987,I stockpile food.,17,10
8962,-2,2.025,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),1,0.1,188.26.135.147,2987,I like pink!,18,35
8963,-2,3.53,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),1,0.1,188.26.135.147,2987,I have medical training/experience beyond basic first-aid.,19,46
8964,-2,3.758,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),1,0.1,188.26.135.147,2987,Sick people scare me.,20,34
8965,-2,10.299,Batman,0,0.1,68.104.69.216,2991,I engage in physical fights.,1,12
8966,-1,12.315,Batman,0,0.1,68.104.69.216,2991,I am physically weak.,2,11
8967,-1,9.906,Batman,0,0.1,68.104.69.216,2991,I am willing to shoot a close friend/relative if I suspect that they are infected,3,39
8968,1,6.309,Batman,0,0.1,68.104.69.216,2991,I would be willing to sever my own limb if infected by a zombie.,4,18
8969,-2,12.178,Batman,0,0.1,68.104.69.216,2991,"Yes, brains sound yummy.",5,16
8970,1,4.038,Batman,0,0.1,68.104.69.216,2991,I would be willing to harvest a pet for food.,6,4
8971,1,5.045,Batman,0,0.1,68.104.69.216,2991,I could sleep in a tree if necessary.,7,29
8972,-1,10.45,Batman,0,0.1,68.104.69.216,2991,I am able to shoot at former family members and loved ones.,8,44
8973,-1,7.065,Batman,0,0.1,68.104.69.216,2991,I often give up when attempting difficult tasks.,9,25
8974,-2,8.261,Robert Neville (Will Smith) from I am Legend,0,0.1,93.37.84.143,2993,I like pink!,1,35
8975,2,9.013,Robert Neville (Will Smith) from I am Legend,0,0.1,93.37.84.143,2993,I would sacrifice my record collection to use as an anti-zombie weapon.,2,45
8976,1,6.379,Robert Neville (Will Smith) from I am Legend,0,0.1,93.37.84.143,2993,I like math.,3,37
8977,-2,5.481,Robert Neville (Will Smith) from I am Legend,0,0.1,93.37.84.143,2993,I engage in physical fights.,4,12
8978,1,29.188,Robert Neville (Will Smith) from I am Legend,0,0.1,93.37.84.143,2993,"I can think of several non-traditional supply points in 10 seconds (E.g. a local aquarium store, not a grocery store).",5,47
8979,-2,4.084,Robert Neville (Will Smith) from I am Legend,0,0.1,93.37.84.143,2993,The sight of blood makes me faint.,6,14
8980,1,3.792,Robert Neville (Will Smith) from I am Legend,0,0.1,93.37.84.143,2993,I am frequently or chronically ill.,7,13
8981,-1,3.958,Robert Neville (Will Smith) from I am Legend,0,0.1,93.37.84.143,2993,When I run I become exhausted quickly.,8,5
8982,2,7.973,Robert Neville (Will Smith) from I am Legend,0,0.1,93.37.84.143,2993,I am willing to shoot a close friend/relative if I suspect that they are infected,9,39
8983,-1,11.462,Robert Neville (Will Smith) from I am Legend,0,0.1,93.37.84.143,2993,I know how to box.,10,9
8984,-1,2.547,Robert Neville (Will Smith) from I am Legend,0,0.1,93.37.84.143,2993,I think slow.,11,38
8985,-2,5.256,Robert Neville (Will Smith) from I am Legend,0,0.1,93.37.84.143,2993,"Yes, brains sound yummy.",12,16
8986,-2,6.786,Robert Neville (Will Smith) from I am Legend,0,0.1,93.37.84.143,2993,I have attempted to seriously harm someone else before.,13,1
8987,-1,8.477,Robert Neville (Will Smith) from I am Legend,0,0.1,93.37.84.143,2993,I can recognize the signs of an infected wound.,14,32
8988,-2,3.255,Robert Neville (Will Smith) from I am Legend,0,0.1,93.37.84.143,2993,"I play baseball, softball, or golf.",15,26
8989,2,10.245,Robert Neville (Will Smith) from I am Legend,1,0.1,93.37.84.143,2993,I would be willing to sever my own limb if infected by a zombie.,16,18
8990,2,2.028,Robert Neville (Will Smith) from I am Legend,1,0.1,93.37.84.143,2993,I believe in zombies.,17,41
8991,-1,4.223,Robert Neville (Will Smith) from I am Legend,1,0.1,93.37.84.143,2993,I am physically weak.,18,11
8992,-2,6.569,Robert Neville (Will Smith) from I am Legend,1,0.1,93.37.84.143,2993,I find myself speachless or immobile when things go wrong.,19,21
8993,2,7.271,Robert Neville (Will Smith) from I am Legend,1,0.1,93.37.84.143,2993,I keep my mouth shut when hitting things.,20,27
8994,2,6.804,"Daryl, The Walking Dead",0,0.1,78.22.165.49,2996,I like math.,1,37
8995,1,10.069,"Daryl, The Walking Dead",0,0.1,78.22.165.49,2996,I know how to change a bandage.,2,33
8996,-2,3.555,"Daryl, The Walking Dead",0,0.1,78.22.165.49,2996,"Yes, brains sound yummy.",3,16
8997,-2,5.203,"Daryl, The Walking Dead",0,0.1,78.22.165.49,2996,I believe in zombies.,4,41
8998,1,3.433,"Daryl, The Walking Dead",0,0.1,78.22.165.49,2996,I am a good fighter.,5,3
8999,-1,7.455,"Daryl, The Walking Dead",0,0.1,78.22.165.49,2996,When placed in the wilderness I would be more concerned about food than water. ,6,28
9000,1,16.786,"Daryl, The Walking Dead",0,0.1,78.22.165.49,2996,I would be willing to leave a friend behind as a decoy for the zombie horde.,7,48
9001,-1,6.739,"Daryl, The Walking Dead",0,0.1,78.22.165.49,2996,I am frequently or chronically ill.,8,13
9002,-1,2.838,"Daryl, The Walking Dead",0,0.1,78.22.165.49,2996,When I run I become exhausted quickly.,9,5
9003,-2,4.682,"Daryl, The Walking Dead",0,0.1,78.22.165.49,2996,I have medical training/experience beyond basic first-aid.,10,46
9004,-1,2.715,"Daryl, The Walking Dead",0,0.1,78.22.165.49,2996,I am a good shot.,11,7
9005,-1,4.838,"Daryl, The Walking Dead",0,0.1,78.22.165.49,2996,I often give up when attempting difficult tasks.,12,25
9006,-1,10.157,"Daryl, The Walking Dead",0,0.1,78.22.165.49,2996,I am able to forage and cook in the wilderness?,13,42
9007,1,3.813,"Daryl, The Walking Dead",0,0.1,78.22.165.49,2996,The sight of blood makes me faint.,14,14
9008,2,5.095,"Daryl, The Walking Dead",0,0.1,78.22.165.49,2996,I would sacrifice my record collection to use as an anti-zombie weapon.,15,45
9009,2,8.636,"Daryl, The Walking Dead",1,0.1,78.22.165.49,2996,I keep my mouth shut when hitting things.,16,27
9010,-2,3.033,"Daryl, The Walking Dead",1,0.1,78.22.165.49,2996,I am physically weak.,17,11
9011,-1,14.765,"Daryl, The Walking Dead",1,0.1,78.22.165.49,2996,"I can think of several non-traditional supply points in 10 seconds (E.g. a local aquarium store, not a grocery store).",18,47
9012,-2,6.435,"Daryl, The Walking Dead",1,0.1,78.22.165.49,2996,I would be willing to sever my own limb if infected by a zombie.,19,18
9013,1,6.641,"Daryl, The Walking Dead",1,0.1,78.22.165.49,2996,I stockpile food.,20,10
9014,-1,7.276,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,69.92.182.89,2998,I could sleep in a tree if necessary.,1,29
9015,1,3.964,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,69.92.182.89,2998,I am a good fighter.,2,3
9016,1,2.908,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,69.92.182.89,2998,I am a good shot.,3,7
9017,1,6.64,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,69.92.182.89,2998,"I can drive multiple kinds of vehicles (tractors, tanks, motorcicles, etc.).",4,43
9018,1,3.247,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,69.92.182.89,2998,I would enjoy killing a large animal.,5,2
9019,-1,6.654,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,69.92.182.89,2998,I find it difficult to walk up multiple flights of stairs.,6,19
9020,-1,4.473,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,69.92.182.89,2998,When placed in the wilderness I would be more concerned about food than water. ,7,28
9021,-1,5.87,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,69.92.182.89,2998,I engage in physical fights.,8,12
9022,-1,4.999,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,69.92.182.89,2998,I think it would be a good idea to stay in densely populated urban areas,9,49
9023,1,6.638,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,69.92.182.89,2999,I react quickly to unexpected threats.,1,20
9024,1,6.243,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,69.92.182.89,2999,I am able to forage and cook in the wilderness?,2,42
9025,2,7.053,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,69.92.182.89,2999,I keep my mouth shut when hitting things.,3,27
9026,1,4.127,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,69.92.182.89,2999,I am physically weak.,4,11
9027,1,1.966,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,69.92.182.89,2999,I am a good shot.,5,7
9028,-1,3.666,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,69.92.182.89,2999,"I play baseball, softball, or golf.",6,26
9029,-2,3.126,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,69.92.182.89,2999,I like pink!,7,35
9030,1,5.524,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,69.92.182.89,2999,I stop taking antibiotics when I start feeling better.,8,23
9031,-1,8.035,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,69.92.182.89,2999,I would be willing to sever my own limb if infected by a zombie.,9,18
9032,1,7.139,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,69.92.182.89,2999,I know how to box.,10,9
9033,1,4.474,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,69.92.182.89,2999,When I run I become exhausted quickly.,11,5
9034,-1,2.888,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,69.92.182.89,2999,I know a martial art.,12,8
9035,1,4.813,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,69.92.182.89,2999,I believe in zombies.,13,41
9036,-2,4.898,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,69.92.182.89,2999,I am a vegetarian.,14,15
9037,-1,8.603,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,69.92.182.89,2999,I have medical training/experience beyond basic first-aid.,15,46
9038,-2,3.069,Rick Grimes (Andrew Lincoln) from the Walking Dead,1,0.1,69.92.182.89,2999,I think slow.,16,38
9039,1,14.326,Rick Grimes (Andrew Lincoln) from the Walking Dead,1,0.1,69.92.182.89,2999,I like math.,17,37
9040,1,3.405,Rick Grimes (Andrew Lincoln) from the Walking Dead,1,0.1,69.92.182.89,2999,I am a good fighter.,18,3
9041,-2,3.787,Rick Grimes (Andrew Lincoln) from the Walking Dead,1,0.1,69.92.182.89,2999,I often give up when attempting difficult tasks.,19,25
9042,1,4.018,Rick Grimes (Andrew Lincoln) from the Walking Dead,1,0.1,69.92.182.89,2999,I know how to make a tourniquet.,20,22
9043,-2,15.346,Robert Neville (Will Smith) from I am Legend,0,0.1,24.126.71.223,3002,When I run I become exhausted quickly.,1,5
9044,2,18.83,Robert Neville (Will Smith) from I am Legend,0,0.1,24.126.71.223,3002,I am willing to shoot a close friend/relative if I suspect that they are infected,2,39
9045,1,5.787,Robert Neville (Will Smith) from I am Legend,0,0.1,24.126.71.223,3002,I know a martial art.,3,8
9046,1,11.805,Robert Neville (Will Smith) from I am Legend,0,0.1,24.126.71.223,3002,I am able to forage and cook in the wilderness?,4,42
9047,2,5.975,Robert Neville (Will Smith) from I am Legend,0,0.1,24.126.71.223,3002,I react quickly to unexpected threats.,5,20
9048,-2,6.314,Robert Neville (Will Smith) from I am Legend,0,0.1,24.126.71.223,3002,I find it difficult to walk up multiple flights of stairs.,6,19
9049,1,9.234,Robert Neville (Will Smith) from I am Legend,0,0.1,24.126.71.223,3002,I would be willing to eat grub or insect larva for protene.,7,24
9050,-1,59.992,Robert Neville (Will Smith) from I am Legend,0,0.1,24.126.71.223,3002,I am able to shoot at former family members and loved ones.,8,44
9051,1,9.338,Robert Neville (Will Smith) from I am Legend,0,0.1,24.126.71.223,3002,I can recognize the signs of an infected wound.,9,32
9052,1,5.168,Robert Neville (Will Smith) from I am Legend,0,0.1,24.126.71.223,3002,I have medical training/experience beyond basic first-aid.,10,46
9053,1,3.36,Robert Neville (Will Smith) from I am Legend,0,0.1,24.126.71.223,3002,I would be willing to harvest a pet for food.,11,4
9054,-2,9.674,Robert Neville (Will Smith) from I am Legend,0,0.1,24.126.71.223,3002,I think it would be a good idea to stay in densely populated urban areas,12,49
9055,2,4.559,Robert Neville (Will Smith) from I am Legend,0,0.1,24.126.71.223,3002,I know how to make a tourniquet.,13,22
9056,-2,2.89,Robert Neville (Will Smith) from I am Legend,0,0.1,24.126.71.223,3002,The sight of blood makes me faint.,14,14
9057,-1,41.986,Robert Neville (Will Smith) from I am Legend,0,0.1,24.126.71.223,3002,I would be willing to leave a friend behind as a decoy for the zombie horde.,15,48
9058,2,31.467,Robert Neville (Will Smith) from I am Legend,1,0.1,24.126.71.223,3002,"If stuck in the arms of a zombie, I would be willing to headbutt its soft and mushy skulls to free myself.",16,17
9059,-2,8.236,Robert Neville (Will Smith) from I am Legend,1,0.1,24.126.71.223,3002,I stop taking antibiotics when I start feeling better.,17,23
9060,-2,19.906,Robert Neville (Will Smith) from I am Legend,1,0.1,24.126.71.223,3002,"Upon entering a poorly lit building, I would separate from the group in order to speed up the search for resources.",18,30
9061,-1,11.422,Robert Neville (Will Smith) from I am Legend,1,0.1,24.126.71.223,3002,I have attempted to seriously harm someone else before.,19,1
9062,-2,3,Robert Neville (Will Smith) from I am Legend,1,0.1,24.126.71.223,3002,I am physically weak.,20,11
9063,2,6.935,"Daryl, The Walking Dead",0,0.1,68.55.135.100,3003,I know how to change a bandage.,1,33
9064,-2,3.316,"Daryl, The Walking Dead",0,0.1,68.55.135.100,3003,I am frequently or chronically ill.,2,13
9065,1,8.823,"Daryl, The Walking Dead",0,0.1,68.55.135.100,3003,I keep my mouth shut when hitting things.,3,27
9066,-2,1.889,"Daryl, The Walking Dead",0,0.1,68.55.135.100,3003,I am a vegetarian.,4,15
9067,-2,2.428,"Daryl, The Walking Dead",0,0.1,68.55.135.100,3003,I am physically weak.,5,11
9068,2,4.388,"Daryl, The Walking Dead",0,0.1,68.55.135.100,3003,I would be willing to eat grub or insect larva for protene.,6,24
9069,-2,2.658,"Daryl, The Walking Dead",0,0.1,68.55.135.100,3003,I think slow.,7,38
9070,2,4.651,"Daryl, The Walking Dead",0,0.1,68.55.135.100,3003,I would sacrifice my record collection to use as an anti-zombie weapon.,8,45
9071,2,2.553,"Daryl, The Walking Dead",0,0.1,68.55.135.100,3003,I can recognize the signs of an infected wound.,9,32
9072,-2,2.424,"Daryl, The Walking Dead",0,0.1,68.55.135.100,3003,Sick people scare me.,10,34
9073,-1,5.512,"Daryl, The Walking Dead",0,0.1,68.55.135.100,3003,When placed in the wilderness I would be more concerned about food than water. ,11,28
9074,1,3.342,"Daryl, The Walking Dead",0,0.1,68.55.135.100,3003,I stockpile food.,12,10
9075,1,3.638,"Daryl, The Walking Dead",0,0.1,68.55.135.100,3003,"I can drive multiple kinds of vehicles (tractors, tanks, motorcicles, etc.).",13,43
9076,2,2.746,"Daryl, The Walking Dead",0,0.1,68.55.135.100,3003,I could sleep in a tree if necessary.,14,29
9077,2,2.916,"Daryl, The Walking Dead",0,0.1,68.55.135.100,3003,I react quickly to unexpected threats.,15,20
9078,-2,7.689,"Daryl, The Walking Dead",1,0.1,68.55.135.100,3003,I find myself speachless or immobile when things go wrong.,16,21
9079,1,4.586,"Daryl, The Walking Dead",1,0.1,68.55.135.100,3003,I am willing to shoot a close friend/relative if I suspect that they are infected,17,39
9080,-2,2.529,"Daryl, The Walking Dead",1,0.1,68.55.135.100,3003,I believe in zombies.,18,41
9081,1,4.018,"Daryl, The Walking Dead",1,0.1,68.55.135.100,3003,I like pink!,19,35
9082,-2,4.087,"Daryl, The Walking Dead",1,0.1,68.55.135.100,3003,I often give up when attempting difficult tasks.,20,25
9083,-2,5.911,Clams,0,0.1,198.228.228.22,3004,I think slow.,1,38
9084,1,2.875,Clams,0,0.1,198.228.228.22,3004,I stockpile food.,2,10
9085,2,7.607,Clams,0,0.1,198.228.228.22,3004,I would sacrifice my record collection to use as an anti-zombie weapon.,3,45
9086,-1,6.882,Clams,0,0.1,198.228.228.22,3004,When placed in the wilderness I would be more concerned about food than water. ,4,28
9087,2,8.533,Clams,0,0.1,198.228.228.22,3004,"If stuck in the arms of a zombie, I would be willing to headbutt its soft and mushy skulls to free myself.",5,17
9088,2,4.225,Clams,0,0.1,198.228.228.22,3004,I engage in physical fights.,6,12
9089,2,4.795,Clams,0,0.1,198.228.228.22,3004,I am able to shoot at former family members and loved ones.,7,44
9090,1,4.126,Clams,0,0.1,198.228.228.22,3004,I would be willing to harvest a pet for food.,8,4
9091,1,7.229,Clams,0,0.1,198.228.228.22,3004,I have medical training/experience beyond basic first-aid.,9,46
9092,2,4.641,Clams,0,0.1,198.228.228.22,3004,I would be willing to eat grub or insect larva for protene.,10,24
9093,-2,3.32,Clams,0,0.1,198.228.228.22,3004,The sight of blood makes me faint.,11,14
9094,1,10.103,Clams,0,0.1,198.228.228.22,3004,"I can think of several non-traditional supply points in 10 seconds (E.g. a local aquarium store, not a grocery store).",12,47
9095,1,4.567,Clams,0,0.1,198.228.228.22,3004,I can recognize the signs of an infected wound.,13,32
9096,-1,9.611,Clams,0,0.1,198.228.228.22,3004,"Upon entering a poorly lit building, I would separate from the group in order to speed up the search for resources.",14,30
9097,2,2.31,Clams,0,0.1,198.228.228.22,3004,I know how to use a gun.,15,6
9098,-1,3.671,Clams,1,0.1,198.228.228.22,3004,"When conflicts arise, I prefer to talk things out.",16,31
9099,1,3.643,Clams,1,0.1,198.228.228.22,3004,I could sleep in a tree if necessary.,17,29
9100,-1,2.877,Clams,1,0.1,198.228.228.22,3004,I know a martial art.,18,8
9101,2,3.406,Clams,1,0.1,198.228.228.22,3004,"I play baseball, softball, or golf.",19,26
9102,-2,2.399,Clams,1,0.1,198.228.228.22,3004,I am physically weak.,20,11
9103,2,6.737,Jill Valentine from Resident Evil,0,0.1,84.178.131.55,3005,I know how to change a bandage.,1,33
